recebidoEm,dispositivo,seq,ts,latenciaMs,perdidas,estado,pir,temperatura,umidade,lux,luz,hvac
1790093671061,sala01,129,1790093671061,0,0,DESOCUPADO,0,28,55,120,0,0
1790093673068,sala01,130,1790093673068,0,0,DESOCUPADO,0,28,55,120,0,0
1790093675075,sala01,131,1790093675074,1,0,DESOCUPADO,0,28,55,120,0,0
1790093677082,sala01,132,1790093677082,0,0,DESOCUPADO,0,28,55,120,0,0
1790093679088,sala01,133,1790093679087,1,0,DESOCUPADO,0,28,55,120,0,0
1790093681095,sala01,134,1790093681095,0,0,DESOCUPADO,0,28,55,120,0,0
1790093683102,sala01,135,1790093683101,1,0,DESOCUPADO,0,28,55,120,0,0
1790093685109,sala01,136,1790093685108,1,0,DESOCUPADO,0,28,55,120,0,0
1790093687117,sala01,137,1790093687116,1,0,DESOCUPADO,0,28,55,120,0,0
1790093689123,sala01,138,1790093689122,1,0,DESOCUPADO,0,28,55,120,0,0
1790093691130,sala01,139,1790093691129,1,0,DESOCUPADO,0,28,55,120,0,0
1790093693134,sala01,140,1790093693134,0,0,DESOCUPADO,0,28,55,120,0,0
1790093695140,sala01,141,1790093695139,1,0,DESOCUPADO,0,28,55,120,0,0
1790093697145,sala01,142,1790093697145,0,0,DESOCUPADO,0,28,55,120,0,0
1790093699153,sala01,143,1790093699152,1,0,DESOCUPADO,0,28,55,120,0,0
1790093701160,sala01,144,1790093701159,1,0,DESOCUPADO,0,28,55,120,0,0
1790093703165,sala01,145,1790093703164,1,0,DESOCUPADO,0,28,55,120,0,0
1790093705170,sala01,146,1790093705170,0,0,DESOCUPADO,0,28,55,120,0,0
1790093707177,sala01,147,1790093707176,1,0,DESOCUPADO,0,28,55,120,0,0
1790093709182,sala01,148,1790093709181,1,0,DESOCUPADO,0,28,55,120,0,0
1790093711189,sala01,149,1790093711188,1,0,DESOCUPADO,0,28,55,120,0,0
1790093713196,sala01,150,1790093713196,0,0,DESOCUPADO,0,28,55,120,0,0
1790093715204,sala01,151,1790093715202,2,0,DESOCUPADO,0,28,55,120,0,0
1790093717210,sala01,152,1790093717209,1,0,DESOCUPADO,0,28,55,120,0,0
1790093719217,sala01,153,1790093719216,1,0,DESOCUPADO,0,28,55,120,0,0
