recebidoEm,dispositivo,seq,ts,latenciaMs,perdidas,estado,pir,temperatura,umidade,lux,luz,hvac
1790175817210,sala01,27,1790175817210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175819210,sala01,28,1790175819210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175821210,sala01,29,1790175821210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175823210,sala01,30,1790175823210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175825210,sala01,31,1790175825210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175827210,sala01,32,1790175827210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175829210,sala01,33,1790175829210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175831210,sala01,34,1790175831210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175833210,sala01,35,1790175833210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175835110,sala01,36,1790175835110,0,0,CONFIRMANDO,1,28,55,120,0,0
1790175837110,sala01,37,1790175837110,0,0,CONFIRMANDO,1,28,55,120,0,0
1790175839110,sala01,38,1790175839110,0,0,CONFIRMANDO,1,28,55,120,0,0
1790175841110,sala01,39,1790175841110,0,0,CONFIRMANDO,0,28,55,120,0,0
1790175843110,sala01,40,1790175843110,0,0,CONFIRMANDO,0,28,55,120,0,0
1790175845110,sala01,41,1790175845110,0,0,CONFIRMANDO,0,28,55,120,0,0
1790175847110,sala01,42,1790175847110,0,0,CONFIRMANDO,0,28,55,120,0,0
1790175849110,sala01,43,1790175849110,0,0,CONFIRMANDO,0,28,55,120,0,0
1790175851110,sala01,44,1790175851110,0,0,CONFIRMANDO,0,28,55,120,0,0
1790175853110,sala01,45,1790175853110,0,0,CONFIRMANDO,0,28,55,120,0,0
1790175855110,sala01,46,1790175855110,0,0,CONFIRMANDO,0,28,55,120,0,0
1790175855210,sala01,47,1790175855210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175857210,sala01,48,1790175857210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175859210,sala01,49,1790175859210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175861210,sala01,50,1790175861210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175863210,sala01,51,1790175863210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175865210,sala01,52,1790175865210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175867210,sala01,53,1790175867210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175869210,sala01,54,1790175869210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175871210,sala01,55,1790175871210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175873210,sala01,56,1790175873210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175875210,sala01,57,1790175875210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175877210,sala01,58,1790175877210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175879210,sala01,59,1790175879210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175881210,sala01,60,1790175881210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175883210,sala01,61,1790175883210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175885210,sala01,62,1790175885210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175887210,sala01,63,1790175887210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175889210,sala01,64,1790175889210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175891210,sala01,65,1790175891210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175893210,sala01,66,1790175893210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175895210,sala01,67,1790175895210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175897210,sala01,68,1790175897210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175899210,sala01,69,1790175899210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175901210,sala01,70,1790175901210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175903210,sala01,71,1790175903210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175905210,sala01,72,1790175905210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175907210,sala01,73,1790175907210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175909210,sala01,74,1790175909210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175911210,sala01,75,1790175911210,0,0,DESOCUPADO,0,28,55,120,0,0
1790175913210,sala01,76,1790175913210,0,0,DESOCUPADO,0,28,55,120,0,0
