recebidoEm,dispositivo,seq,ts,latenciaMs,perdidas,estado,pir,temperatura,umidade,lux,luz,hvac
1790175765114,sala01,0,1790175765114,0,0,DESOCUPADO,0,28,55,120,0,0
1790175767114,sala01,1,1790175767114,0,0,DESOCUPADO,0,28,55,120,0,0
1790175769114,sala01,2,1790175769114,0,0,DESOCUPADO,0,28,55,120,0,0
1790175771114,sala01,3,1790175771114,0,0,DESOCUPADO,0,28,55,120,0,0
1790175773114,sala01,4,1790175773114,0,0,DESOCUPADO,0,28,55,120,0,0
1790175775114,sala01,5,1790175775114,0,0,CONFIRMANDO,1,28,55,120,0,0
1790175777114,sala01,6,1790175777114,0,0,CONFIRMANDO,1,28,55,120,0,0
1790175779114,sala01,7,1790175779114,0,0,CONFIRMANDO,1,28,55,120,0,0
1790175781114,sala01,8,1790175781114,0,0,CONFIRMANDO,1,28,55,120,0,0
1790175783114,sala01,9,1790175783114,0,0,CONFIRMANDO,1,28,55,120,0,0
1790175785114,sala01,10,1790175785114,0,0,CONFIRMANDO,1,28,55,120,0,0
1790175787114,sala01,11,1790175787114,0,0,CONFIRMANDO,1,28,55,120,0,0
1790175789114,sala01,12,1790175789114,0,0,CONFIRMANDO,1,28,55,120,0,0
1790175791114,sala01,13,1790175791114,0,0,CONFIRMANDO,1,28,55,120,0,0
1790175793114,sala01,14,1790175793114,0,0,CONFIRMANDO,1,28,55,120,0,0
1790175795114,sala01,15,1790175795114,0,0,CONFIRMANDO,1,28,55,120,0,0
1790175795214,sala01,16,1790175795214,0,0,DESOCUPADO,1,28,55,120,0,0
1790175797214,sala01,17,1790175797214,0,0,DESOCUPADO,1,28,55,120,0,0
1790175799214,sala01,18,1790175799214,0,0,DESOCUPADO,1,28,55,120,0,0
1790175801214,sala01,19,1790175801214,0,0,DESOCUPADO,1,28,55,120,0,0
1790175803214,sala01,20,1790175803214,0,0,DESOCUPADO,1,28,55,120,0,0
1790175805214,sala01,21,1790175805214,0,0,DESOCUPADO,1,28,55,120,0,0
1790175807214,sala01,22,1790175807214,0,0,DESOCUPADO,1,28,55,120,0,0
1790175809214,sala01,23,1790175809214,0,0,DESOCUPADO,1,28,55,120,0,0
1790175811214,sala01,24,1790175811214,0,0,DESOCUPADO,1,28,55,120,0,0
1790175813214,sala01,25,1790175813214,0,0,DESOCUPADO,1,28,55,120,0,0
1790175815214,sala01,26,1790175815214,0,0,DESOCUPADO,1,28,55,120,0,0
1790175817214,sala01,27,1790175817214,0,0,DESOCUPADO,1,28,55,120,0,0
1790175819214,sala01,28,1790175819214,0,0,DESOCUPADO,1,28,55,120,0,0
1790175821214,sala01,29,1790175821214,0,0,DESOCUPADO,1,28,55,120,0,0
1790175823214,sala01,30,1790175823214,0,0,DESOCUPADO,1,28,55,120,0,0
1790175825214,sala01,31,1790175825214,0,0,DESOCUPADO,1,28,55,120,0,0
1790175827214,sala01,32,1790175827214,0,0,DESOCUPADO,1,28,55,120,0,0
1790175829214,sala01,33,1790175829214,0,0,DESOCUPADO,1,28,55,120,0,0
1790175831214,sala01,34,1790175831214,0,0,DESOCUPADO,1,28,55,120,0,0
1790175833214,sala01,35,1790175833214,0,0,DESOCUPADO,1,28,55,120,0,0
1790175835214,sala01,36,1790175835214,0,0,DESOCUPADO,1,28,55,120,0,0
1790175837214,sala01,37,1790175837214,0,0,DESOCUPADO,1,28,55,120,0,0
1790175839214,sala01,38,1790175839214,0,0,DESOCUPADO,1,28,55,120,0,0
1790175841214,sala01,39,1790175841214,0,0,DESOCUPADO,1,28,55,120,0,0
1790175843214,sala01,40,1790175843214,0,0,DESOCUPADO,1,28,55,120,0,0
1790175845214,sala01,41,1790175845214,0,0,DESOCUPADO,1,28,55,120,0,0
1790175847214,sala01,42,1790175847214,0,0,DESOCUPADO,1,28,55,120,0,0
1790175849214,sala01,43,1790175849214,0,0,DESOCUPADO,1,28,55,120,0,0
1790175851214,sala01,44,1790175851214,0,0,DESOCUPADO,1,28,55,120,0,0
1790175853214,sala01,45,1790175853214,0,0,DESOCUPADO,1,28,55,120,0,0
1790175855214,sala01,46,1790175855214,0,0,DESOCUPADO,1,28,55,120,0,0
1790175857214,sala01,47,1790175857214,0,0,DESOCUPADO,1,28,55,120,0,0
1790175859214,sala01,48,1790175859214,0,0,DESOCUPADO,1,28,55,120,0,0
1790175861214,sala01,49,1790175861214,0,0,DESOCUPADO,0,28,55,120,0,0
1790175863214,sala01,50,1790175863214,0,0,DESOCUPADO,0,28,55,120,0,0
1790175865214,sala01,51,1790175865214,0,0,DESOCUPADO,0,28,55,120,0,0
1790175867214,sala01,52,1790175867214,0,0,DESOCUPADO,0,28,55,120,0,0
1790175869214,sala01,53,1790175869214,0,0,DESOCUPADO,0,28,55,120,0,0
1790175871214,sala01,54,1790175871214,0,0,DESOCUPADO,0,28,55,120,0,0
1790175873214,sala01,55,1790175873214,0,0,DESOCUPADO,0,28,55,120,0,0
1790175875214,sala01,56,1790175875214,0,0,DESOCUPADO,0,28,55,120,0,0
1790175877214,sala01,57,1790175877214,0,0,DESOCUPADO,0,28,55,120,0,0
1790175879214,sala01,58,1790175879214,0,0,DESOCUPADO,0,28,55,120,0,0
1790175881214,sala01,59,1790175881214,0,0,DESOCUPADO,0,28,55,120,0,0
1790175883214,sala01,60,1790175883214,0,0,DESOCUPADO,0,28,55,120,0,0
1790175885214,sala01,61,1790175885214,0,0,DESOCUPADO,0,28,55,120,0,0
1790175887214,sala01,62,1790175887214,0,0,DESOCUPADO,0,28,55,120,0,0
1790175889214,sala01,63,1790175889214,0,0,DESOCUPADO,0,28,55,120,0,0
1790175891214,sala01,64,1790175891214,0,0,DESOCUPADO,0,28,55,120,0,0
1790175893214,sala01,65,1790175893214,0,0,DESOCUPADO,0,28,55,120,0,0
1790175895214,sala01,66,1790175895214,0,0,DESOCUPADO,0,28,55,120,0,0
1790175897214,sala01,67,1790175897214,0,0,DESOCUPADO,0,28,55,120,0,0
1790175899214,sala01,68,1790175899214,0,0,DESOCUPADO,0,28,55,120,0,0
1790175901214,sala01,69,1790175901214,0,0,DESOCUPADO,0,28,55,120,0,0
1790175903214,sala01,70,1790175903214,0,0,DESOCUPADO,0,28,55,120,0,0
1790175905214,sala01,71,1790175905214,0,0,DESOCUPADO,0,28,55,120,0,0
1790175907214,sala01,72,1790175907214,0,0,DESOCUPADO,0,28,55,120,0,0
1790175909214,sala01,73,1790175909214,0,0,DESOCUPADO,0,28,55,120,0,0
1790175911214,sala01,74,1790175911214,0,0,DESOCUPADO,0,28,55,120,0,0
1790175913214,sala01,75,1790175913214,0,0,DESOCUPADO,0,28,55,120,0,0
